Fecha_Cierre,Modulo,Tipo_Ope,Cod_Ofi,Desc_Ofi,Cta_Cliente,Operacion,Sub_Operacion,Sub_Tipo,Plazo,Monto_Desembolso_MN,Fec_Desembolso,Tasa,Total_Cuotas
31/05/2018,101,3,213,EOBP CHOCOPE,117713,7770126,0,3,236,35000,23/05/2018,0.2242,4
31/05/2018,104,2,2,AG CHEPEN,107836,7745645,0,1,552,4000,8/05/2018,0.45,18
31/05/2018,101,2,213,EOBP CHOCOPE,117804,7738872,0,3,1107,20000,4/05/2018,0.2543,36
31/05/2018,103,36,102,AG AREQUIPA,134393,7785450,0,11,1111,13000,30/05/2018,0.3151,36
31/05/2018,101,2,9,AG CAJAMARCA,117998,7752337,0,3,365,5000,11/05/2018,0.3701,12
31/05/2018,101,2,60,AG SAN MARCOS,118195,7784603,0,3,551,10000,30/05/2018,0.3019,18
31/05/2018,104,2,3,AG HUAMACHUCO,108044,7783199,0,1,735,40000,29/05/2018,0.223,24
31/05/2018,101,2,10,AG CAJABAMBA,118403,7764533,0,3,549,5040,19/05/2018,0.4,18
31/05/2018,101,1,10,AG CAJABAMBA,118427,7745002,0,1,210,6000,10/05/2018,0.4076,1
31/05/2018,101,2,10,AG CAJABAMBA,118427,7779324,0,1,738,15000,26/05/2018,0.2998,24
31/05/2018,104,2,3,AG HUAMACHUCO,108138,7705972,0,1,369,10000,30/05/2018,0.3478,12
31/05/2018,104,2,3,AG HUAMACHUCO,108139,7737998,0,6,731,30000,4/05/2018,0.233,24
31/05/2018,101,2,212,EOBP MORROPE,118811,7765320,0,99,382,4000,26/05/2018,0.4,12
31/05/2018,101,2,11,AG CHICLAYO,118822,7739748,0,3,185,1000,4/05/2018,0.55,6
31/05/2018,104,2,3,AG HUAMACHUCO,108281,7758246,0,1000,1096,50000,17/05/2018,0.2167,36
31/05/2018,104,1,3,AG HUAMACHUCO,108316,7778533,0,6,90,1500,25/05/2018,0.4798,1
31/05/2018,103,36,173,AG ICA,143060,7748894,0,12,734,10000,9/05/2018,0.2815,24
31/05/2018,103,36,108,AG CAYMA,143199,7764883,0,34,366,1000,19/05/2018,0.34,12
31/05/2018,104,2,3,AG HUAMACHUCO,108372,7741693,0,1,366,1000,5/05/2018,0.48,12
31/05/2018,103,36,187,EOB LIMATAMBO,143569,7745636,0,34,365,1000,8/05/2018,0.42,12
31/05/2018,103,36,153,AG MOQUEGUA,144479,7784303,0,34,370,1000,29/05/2018,0.4,12
31/05/2018,103,2,3,AG HUAMACHUCO,145066,7760934,0,1,365,3024,17/05/2018,0.6943,12
31/05/2018,104,2,3,AG HUAMACHUCO,108487,7753409,0,1000,365,7000,11/05/2018,0.3516,12
31/05/2018,104,2,3,AG HUAMACHUCO,108499,7769715,0,9990,365,1500,21/05/2018,0.51,12
31/05/2018,101,2,55,AG OLMOS,122112,7779980,0,1,373,6000,26/05/2018,0.4021,12
31/05/2018,103,11,7,AG EL PORVENIR,145751,7742410,0,1,365,2000,10/05/2018,0.18,12
31/05/2018,104,7,82,AG TAYABAMBA,108540,7742922,0,6,1066,65000,7/05/2018,0.2189,33
31/05/2018,104,2,3,AG HUAMACHUCO,108550,7744112,0,1000,365,15000,9/05/2018,0.3458,12
31/05/2018,104,2,3,AG HUAMACHUCO,108552,7749997,0,1000,305,3500,10/05/2018,0.4364,10
31/05/2018,103,11,5,AG ZONA FRANCA,146097,7753886,0,1,304,2100,11/05/2018,0.18,10
31/05/2018,104,1,81,AG SANTIAGO DE CHUCO,108558,7766113,0,6,90,6000,18/05/2018,0.3701,1
31/05/2018,103,11,5,AG ZONA FRANCA,146387,7779079,0,1,385,3000,26/05/2018,0.25,12
31/05/2018,101,2,212,EOBP MORROPE,122765,7766195,0,99,365,3000,18/05/2018,0.43,12
31/05/2018,101,3,66,AG TARAPOTO,122948,7746693,0,1,423,5000,18/05/2018,0.4128,8
31/05/2018,101,3,78,EOB PEDRO RUIZ,123214,7768750,0,1,255,5000,22/05/2018,0.45,4
